ID,CHALLENGE,CREATED,DESCRIPTION,HIT_ID,STATUS,WORKER_ID,LENGTH,SPAM,TRIGGERED
434f87622d3f4f1697c8fd2d18c43c28,cscw19-1-imageAndDescription-label,2019-03-21 11:09:36.231,create the love song.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,21,spam,"bayes 0.999954414024851, "
236878e4a5b44481a9ef5bc96ab65b9f,cscw19-1-description-label,2019-03-23 11:32:36.766,my family is very poor,3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3AS3TZQF4X6ZK,22,spam,"bayes 0.9998749069392642, "
a49cd5daf2bc493aa4d88d8fe9d0b296,cscw19-1-imageAndDescription-label,2019-03-21 11:08:39.428,create the comedy film.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,23,spam,"bayes 0.999954414024851, "
4b5c0197129e4addb82933072c4aa7ea,cscw19-1-imageAndDescription-label,2019-03-21 11:07:49.916,creative the rock song.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,23,spam,"bayes 0.99999896939091, "
0c069d4053294b398e85b55df1bdae34,cscw19-1-imageAndDescription-label,2019-03-21 11:09:15.834,create the couples song.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,24,spam,"bayes 0.999954414024851, "
667840ca45ce4c33850bf80fb2011281,cscw19-1-imageAndDescription-label,2019-03-21 10:54:07.791,creative the album song. ,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,25,spam,"bayes 0.99999896939091, "
405bb5f3c0994f45962ffafdab5662ec,cscw19-1-imageAndDescription-label,2019-03-21 11:05:59.726,creative the fight movie.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,25,spam,"bayes 0.99999896939091, "
90ffb278dd374b78a561411f00aee2a0,cscw19-1-image-label,2019-03-23 11:01:50.931,i like food it is healthy,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,ADX8Y4UXA4IDA,25,spam,"bayes 0.9998979800040808, "
bac15ca2ec9b4884a15ff96086e3f8ec,cscw19-1-imageAndDescription-label,2019-03-21 11:10:48.57,create the sentiment movie.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,27,spam,"bayes 0.999954414024851, "
f6cbcd0184774b3ebc5fc21e44fab3d7,cscw19-1-imageAndDescription-label,2019-03-12 12:18:57.591,this is an idea about plant,testhit,unreviewed,testworker,27,spam,"bayes 0.9919983670136763, "
5dd65d90d5c24684802f2a99fde86835,cscw19-1-imageAndDescription-label,2019-03-21 11:04:07.542,creative the art collection.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,28,spam,"bayes 0.99999896939091, "
2350d4c8f4974d97b1c840870b627f76,cscw19-1-imageAndDescription-label,2019-03-21 11:06:58.932,creative the new album song.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,28,spam,"bayes 0.9999995395148249, "
25a67ed6c37f4d42bcd669804b5216ba,cscw19-1-imageAndDescription-label,2019-03-23 10:07:17.824,tare a cloth to catch a fish,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A2IQ7D8VNHWVN3,28,spam,"bayes 0.9999999895897965, "
af8e2e43f81341b7b21dfbbbd5de7e33,cscw19-1-imageAndDescription-label,2019-03-14 09:08:20.293,This is an idea about plants,debug,unreviewed,max,28,spam,"bayes 0.9919983670136763, "
5e0f6085ce3e4aa1a375815c8cd6e89e,cscw19-1-imageAndDescription-label,2019-03-17 10:32:54.167,Challenge Challenge Challenge,testhit,unreviewed,testworker,29,spam,"bayes 0.99, "
18670d75c9864ab689f40183373c5d80,cscw19-1-imageAndDescription-label,2019-03-21 10:58:45.592,creative an movie collection.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,29,spam,"bayes 0.99999896939091, "
931a25a6ef1d43dc848d811292dad18c,cscw19-1-image-label,2019-03-23 22:39:04.583,MY IDEA IS TO UNIQUE OUR SELF,3L7SUC0TTU1GI0W172YBMVH65WWM0W,unreviewed,AMJ9AF7IG3E5T,29,spam,"bayes 0.9997550530948796, Uppercase"
69b9f6e970cc4ae784364e0f52e00693,cscw19-1-imageAndDescription-label,2019-03-23 10:55:14.088,use it on flower on the table,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A2MR1H3PV0EDDR,29,spam,"bayes 0.968027316467484, "
a57daf690a50462f9520eed7977ac9fc,cscw19-1-description-label,2019-03-19 11:39:49.191,Using less temperature product,3IJ95K7NDXJJBMSMX52EK2TMH19NGA,unreviewed,A2MCHM4AYLASQO,30,spam,"bayes 0.8702409703507883, "
cd6a316054914cbdb0e0462da68cc6b6,cscw19-1-imageAndDescription-label,2019-03-21 11:11:15.101,create the relationships movie.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,31,spam,"bayes 0.999954414024851, "
43ff820db8da44dab8bf2a861e14a84b,cscw19-1-image-label,2019-03-23 11:01:19.111,i like mobile it is very useful,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,ADX8Y4UXA4IDA,31,spam,"bayes 0.9854571126014825, "
9faae2ab0a024f68a00800e7774234bc,cscw19-1-imageAndDescription-label,2019-03-12 14:02:03.59,Idea about growing teres garden,3NFWQRSHVEL7NUF5ZHJ1CXKDF66GF7,unreviewed,A3UZIW8HF28L9E,31,spam,"bayes 0.9999991770055172, "
0093f0413b1f4d64b3bd7dd050f73ed8,cscw19-1-image-label,2019-03-23 09:35:07.654,THE SYSTEM IS MUST IN THE WORLD,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,A2FCT2TWW60S1S,31,spam,"bayes 0.99999896939091, Uppercase"
5b46f627bee64cfc831f9224cb9f0195,cscw19-1-description-label,2019-03-23 11:32:07.222,Vijayanagar is most powerful god,3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3AS3TZQF4X6ZK,32,spam,"bayes 0.9999995350002665, "
c5f475db1e524d7d954646929d50e62e,cscw19-1-image-label,2019-03-23 11:14:43.169,i like movie  watching in theater,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,ADX8Y4UXA4IDA,33,spam,"bayes 0.99999896939091, "
92adf688e9fa496a97e23e41f86eaa71,cscw19-1-image-label,2019-03-23 23:05:11.846,MY IDEA IS TO FINISH ALL THE WORK,3L7SUC0TTU1GI0W172YBMVH65WWM0W,unreviewed,AMJ9AF7IG3E5T,33,spam,"bayes 0.999998870715683, Uppercase"
a984936df70d414c9beb3f84b6c13aa9,cscw19-1-imageAndDescription-label,2019-03-23 09:39:01.571,use a color ribbon for decoration,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A2IQ7D8VNHWVN3,33,spam,"bayes 0.9995530028013271, "
ed72f5330cfb401b8f504a444a766814,cscw19-1-imageAndDescription-label,2019-03-21 11:00:16.619,creative the folk song collection.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,34,spam,"bayes 0.9999999895897965, "
af5f0ebf0755473cb72780f1f3477fab,cscw19-1-imageAndDescription-label,2019-03-23 09:35:52.423,cut a bottle to make it as a stand,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A2IQ7D8VNHWVN3,34,spam,"bayes 0.99999896939091, "
1400cef473244211b58d1e956fd4b07c,cscw19-1-imageAndDescription-label,2019-03-21 10:53:09.759,create the book an used the method.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,35,spam,"bayes 0.9923659849951597, "
49dd49c21a1740d78af3d3e1a451d0fe,cscw19-1-imageAndDescription-label,2019-03-23 09:41:52.299,make phone cover using colour paper,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A2IQ7D8VNHWVN3,35,spam,"bayes 0.999998759293102, "
21353edfc8a943a7a04b090ae7ac0e87,cscw19-1-image-label,2019-03-23 22:38:25.405,MY IDEA IS TO FINISH THE WORK FIRST,3L7SUC0TTU1GI0W172YBMVH65WWM0W,unreviewed,AMJ9AF7IG3E5T,35,spam,"bayes 0.999998870715683, Uppercase"
1acedbc795b5479ca75fe7c9b19f4b89,cscw19-1-image-label,2019-03-23 09:34:10.307,THE COOL PRODUCT IS GOOD FOR HEALTH,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,A2FCT2TWW60S1S,35,spam,"bayes 0.9999995395148249, Uppercase"
a228dc9f59df45b98d469c718fd465af,cscw19-1-imageAndDescription-label,2019-03-21 11:03:29.378,creative the horror film collection.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,36,spam,"bayes 0.9999999895897965, "
24bca9119f4647239b084fd2e0f19105,cscw19-1-imageAndDescription-label,2019-03-21 10:59:39.429,creative the melody song collection.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,36,spam,"bayes 0.9999999895897965, "
18666bcaa5724a6dbfaa85f63e754662,cscw19-1-imageAndDescription-label,2019-03-21 11:01:17.07,creative the hip pop song collection.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,37,spam,"bayes 0.9999999998948464, "
36d631660f564eeda7939a0df8e5ce0f,cscw19-1-image-label,2019-03-23 09:38:27.755,THE DISPLAY IS IMPORTANT IN THE PHONE,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,A2FCT2TWW60S1S,37,spam,"bayes 0.7185609264198817, Uppercase"
6f19895cd3444f6a901abebb823677fb,cscw19-1-image-label,2019-03-23 23:10:10.994,TO BUILD A COMPANY AND MAKE A PROJECT,3L7SUC0TTU1GI0W172YBMVH65WWM0W,unreviewed,AMJ9AF7IG3E5T,37,spam,"bayes 0.9998870113515197, Uppercase"
d8cab41a48e044c9816f25a81cde162b,cscw19-1-imageAndDescription-label,2019-03-21 11:05:15.469,creative the romantic song collection.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,38,spam,"bayes 0.9999999895897965, "
8ae759bdba5944f7a3b4e45e5ac9b022,cscw19-1-imageAndDescription-label,2019-03-19 10:41:22.637,THE SYSTEM AND TECHNOLOGY HAVE IMPROVRD,3IJ95K7NDXJJBMSMX52EK2TMH19NGA,unreviewed,ABI7LAZ5192UL,39,spam,"bayes 0.99999896939091, Uppercase"
75c732df49fa449ab01c7dbb95d5a54a,cscw19-1-imageAndDescription-label,2019-03-23 09:40:50.11,built a house with your old repaired bus,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A2IQ7D8VNHWVN3,40,spam,"bayes 0.9978005022866682, "
629bded6b5424d56993aef660fd20558,cscw19-1-description-label,2019-03-19 11:42:43.482,Using coating product was less expensive,3IJ95K7NDXJJBMSMX52EK2TMH19NGA,unreviewed,A2MCHM4AYLASQO,40,spam,"bayes 0.9995700443075758, "
f10c0dceebc8442d871eb427c143ec82,cscw19-1-imageAndDescription-label,2019-03-19 10:35:50.848,IT IS A MEDICAL TERM THAT NEED MOST TODAY,3IJ95K7NDXJJBMSMX52EK2TMH19NGA,unreviewed,ABI7LAZ5192UL,41,spam,"bayes 0.9999999953030309, Uppercase"
b52fdc6a2fe845d2bcded4f054e7da41,cscw19-1-imageAndDescription-label,2019-03-23 09:52:44.928,we need to improve to our health services,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A3L2UXYEVOU5UI,41,spam,"bayes 0.9999999999989378, "
94452a302d434677a9bf41c009722613,cscw19-1-imageAndDescription-label,2019-03-12 13:54:58.035,I have a new idea about digital advertising,3NFWQRSHVEL7NUF5ZHJ1CXKDF66GF7,unreviewed,A3UZIW8HF28L9E,43,spam,"bayes 0.9999635969223055, "
92f8fdce9f224d7d943c56579b8282d4,cscw19-1-image-label,2019-03-23 22:47:39.29,IDEA THAT WE SHOULD DO THE PROJECT CORRECTLY,3L7SUC0TTU1GI0W172YBMVH65WWM0W,unreviewed,AMJ9AF7IG3E5T,44,spam,"bayes 0.9999999999060329, Uppercase"
e2d5a90b8eac47369b531aba5c4143a7,cscw19-1-image-label,2019-03-23 09:36:18.485,THE SERVICE IS VERY VERY IMPORANT IN THE JOB,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,A2FCT2TWW60S1S,44,spam,"bayes 0.99999896939091, Uppercase"
6c53b40f09064e60b16c8bf37d837869,cscw19-1-imageAndDescription-label,2019-03-23 09:29:02.138,brain strom disease have been increased today,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,ABI7LAZ5192UL,45,spam,"bayes 0.9999999999989378, "
6f58a723f33b4850adee1c66a489ddd8,cscw19-1-image-label,2019-03-23 09:46:17.978,I AM HAPPY TO SHARE MY FEELINGS AND THANK YOU,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,A2FCT2TWW60S1S,45,spam,"bayes 0.9999998881035084, Uppercase"
fc3a7742add44a3b8cb180b7b5adb892,cscw19-1-image-label,2019-03-23 11:02:31.571,the education is more important from this world,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,ADX8Y4UXA4IDA,47,spam,"bayes 0.999954414024851, "
cadc1886a7344fa9a7777e31fa8d1d4c,cscw19-1-image-label,2019-03-23 09:37:29.173,THE NEW TECHNOLOGY IS  IMPROVED TO THE KNOWLEDGE,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,A2FCT2TWW60S1S,48,spam,"bayes 0.9999995395148249, Uppercase"
50a29f16d24343c480944647da2a1d5c,cscw19-1-imageAndDescription-label,2019-03-23 09:51:05.31,we need to improve our system qualities for future,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A3L2UXYEVOU5UI,50,spam,"bayes 0.9999999999999892, "
667e0b90c97a49bcacee5a5cafb4940a,cscw19-1-imageAndDescription-label,2019-03-21 12:21:38.716,food idea brainstorm idea products system gadgets. ,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,AG5HAUJJV4OCY,51,spam,"bayes 0.9999999999060329, "
d2d545fb1978460c88f4e08ab7124c60,cscw19-1-imageAndDescription-label,2019-03-23 09:49:48.652,now a days gadgets lot important in our people life,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A3L2UXYEVOU5UI,51,spam,"bayes 0.9999999999995254, "
1e3acb5457014fc285875192e63dba26,cscw19-1-imageAndDescription-label,2019-03-21 10:57:40.669,creative the short film and every one should view it.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,53,spam,"bayes 0.9999999999999892, "
218f43a86fcf4e4b99843b9b2019b985,cscw19-1-imageAndDescription-label,2019-03-23 09:33:22.663,an different antibotics have to describe for the disease,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,ABI7LAZ5192UL,56,spam,"bayes 0.9999967832574485, "
1c571c437f344bc58e1e42cac07c7f41,cscw19-1-imageAndDescription-label,2019-03-21 12:12:37.72,books is very important many knowledge to the art image.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,AG5HAUJJV4OCY,56,spam,"bayes 0.9999999999530164, "
8e6bb4735ce8418cb0cadea95855ac02,cscw19-1-imageAndDescription-label,2019-03-23 09:46:43.532,brain storm people need to more awareness  about disease ,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A3L2UXYEVOU5UI,57,spam,"bayes 0.9999999999060329, "
50a62eab476c4d9aa6687678a260d7b2,cscw19-1-description-label,2019-03-19 11:58:52.443,clean the display regularly then it will works flawlessly ,3IJ95K7NDXJJBMSMX52EK2TMH19NGA,unreviewed,A1IBQ7MUUTWLS9,58,spam,"bayes 0.9999999998847785, "
ee00ad09c91a4a2ab8afd196b76e1865,cscw19-1-imageAndDescription-label,2019-03-21 12:09:12.481,book is important to all.so many knowledge have in the ways. ,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,AG5HAUJJV4OCY,61,spam,"bayes 0.9999999920717826, "
bc3cf60c0b074f4c977eff3372f98ceb,cscw19-1-imageAndDescription-label,2019-03-23 09:43:28.796,we need to  improve services hospital for  brainstorm people ,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A3L2UXYEVOU5UI,61,spam,"bayes 0.9999999999989378, "
a531470846fa428da9d42ccd9a9ccc65,cscw19-1-imageAndDescription-label,2019-03-23 09:36:52.197,a main think is that to reduce a number of person affected by it,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,ABI7LAZ5192UL,64,spam,"bayes 0.9999998508046836, "
1ad013f2780f4ac7bb4a27b3aefa5e49,cscw19-1-imageAndDescription-label,2019-03-21 12:14:58.289,fashion designer important also same as many design set this page.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,AG5HAUJJV4OCY,66,spam,"bayes 0.9999999999986132, "
8585e82a766b43d6a7e3a9b7dc45051b,cscw19-1-imageAndDescription-label,2019-03-21 12:22:58.568,vegetables on the sequence to the products system service to the pages. ,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,AG5HAUJJV4OCY,72,spam,"bayes 0.9999999999989378, "
d54110268ac1478bb352f8848f6fda6b,cscw19-1-imageAndDescription-label,2019-03-23 09:41:38.705,we need to improve the gadgets in upper level class in all our countries,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A3L2UXYEVOU5UI,72,spam,"bayes 0.999999999999999, "
c4b5312a13de47c88d3038f64d567bb2,cscw19-1-imageAndDescription-label,2019-03-21 12:19:05.094,Brainstorm cool products gadgets ideas available products gadgets process.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,AG5HAUJJV4OCY,74,spam,"bayes 0.9999999999999892, "
4cfe6d28c5e540dfa1ef29c22045fb90,cscw19-1-imageAndDescription-label,2019-03-23 09:32:31.046,the new ways or treatment to avoid brainstrom have to  develop in technology,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,ABI7LAZ5192UL,76,spam,"bayes 0.9999999999995254, "
04dc166334e3457ba5204d197a8631dd,cscw19-1-imageAndDescription-label,2019-03-21 12:20:24.41,innovation idea  on the sequence on the  chocolate products on the sequences.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,AG5HAUJJV4OCY,77,spam,"bayes 0.9999999999060329, "
eb7843ff049f470ab214da847068c5ce,cscw19-1-imageAndDescription-label,2019-03-19 10:38:37.049,THE BRAIN STORM IS AVERY DANGEROUS DISEASE THAT WERE AFFECTED BY MANY PEOPLE ,3IJ95K7NDXJJBMSMX52EK2TMH19NGA,unreviewed,ABI7LAZ5192UL,77,spam,"bayes 0.9999999999999999, Uppercase"
65b4955a080e4af693dcfda61d806bd7,cscw19-1-imageAndDescription-label,2019-03-21 12:16:07.1,biscuit is very clean and health prepared on the products healthy food available.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,AG5HAUJJV4OCY,81,spam,"bayes 0.9999999999999999, "
4302bfe2d6294c3ea3ea6b9782055f67,cscw19-1-imageAndDescription-label,2019-03-21 12:14:10.924,food is important to all. food picture is available part on the idea.graphic image.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,AG5HAUJJV4OCY,83,spam,"bayes 0.9999999999999958, "
c1cd18efb3bd45b4b8493a5da19809c4,cscw19-1-imageAndDescription-label,2019-03-21 12:10:47.775,movies created in director on the process.many information gathered in nice images.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,AG5HAUJJV4OCY,83,spam,"bayes 0.9999999999999232, "
c497d9b29fcd4bdfb8aa948deeedca91,cscw19-1-image-label,2019-03-23 09:40:02.653,THE BUILDING IS VERY VERY MUST AND TO MAKE THE GOOD QUALITY PRODUCT AND THIS IS MUST,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,A2FCT2TWW60S1S,84,spam,"bayes 0.9999999953486324, Uppercase"
f3644efdbe7b4e9faac7925644a74ab2,cscw19-1-imageAndDescription-label,2019-03-23 09:39:27.532,we can also introduce some of the healthy and taste juice for increase the product  quality,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,ABI7LAZ5192UL,91,spam,"bayes 1.0, "
3180436eab8f47f8b49508c1e930a33a,cscw19-1-imageAndDescription-label,2019-03-23 09:48:50.162,brainstorm is very bad thing for patients we need ti improve lot things in our medical services,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A3L2UXYEVOU5UI,95,spam,"bayes 1.0, "
ca872c4b8f3b47f995c9907f6befac79,cscw19-1-image-label,2019-03-23 09:43:09.996,THE  KNOWLEDGE IS VERY VERY IMPORTANT IN THE PEOPLE AND THIS IS VERY VERY USEFUL TO LEARN THE LIFE,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,A2FCT2TWW60S1S,98,spam,"bayes 0.999999327234568, Uppercase"
f036e700529e4a47a842bc746b99c468,cscw19-1-imageAndDescription-label,2019-03-23 09:46:54.932, taking a ventilation process for step of brain strom should be avoid and take a other type of usage behalf that,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,ABI7LAZ5192UL,112,spam,"bayes 1.0, "
4e3157c1e4ab4b65bba6b59ef031157c,cscw19-1-image-label,2019-03-23 11:00:37.247,i like computer it is very useful and it is more important from this world and in the system is very very important,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,ADX8Y4UXA4IDA,115,spam,"bayes 0.999885676509245, "
76a58d97462b413ebec06b0da9f81ce7,cscw19-1-description-label,2019-03-23 10:53:25.512,Drawing is a form of visual art in which a person uses various drawing instruments to mark paper or another two-dimensional medium.,3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3HKX6MMLYJPWX,131,spam,"bayes 1.0, "
dac712652f0045f6ad174e138aa6978d,cscw19-1-imageAndDescription-label,2019-03-23 10:44:28.717,"a written or printed work consisting of pages glued or sewn together along one side and bound in covers, a bound set of blank sheet.",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,AHDY3BLTTUYFG,132,spam,"bayes 1.0, "
1cf10a5a2aaa4879861358184fe3c4d3,cscw19-1-description-label,2019-03-23 10:57:21.633,A hospital is a health care institution providing patient treatment with specialized medical and nursing staff and medical equipment.,3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3HKX6MMLYJPWX,133,spam,"bayes 1.0, sentencestructure"
bbacdbfed5aa4475b3cd04e809db73d2,cscw19-1-imageAndDescription-label,2019-03-23 10:58:36.342,"The sea, the world ocean or simply the ocean is the connected body of salty water that covers over 70 percent of the Earth's surface.",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,AHDY3BLTTUYFG,133,spam,"bayes 1.0, "
1901b1a2a0164494be346e408cd338bc,cscw19-1-description-label,2019-03-23 10:54:06.051,"A building, or edifice, is a structure with a roof and walls standing more or less permanently in one place, such as a house or factory.",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A3HKX6MMLYJPWX,136,spam,"bayes 0.9999999999999929, "
ade7ae3d4a0d4a279d1aa061640687d8,cscw19-1-image-label,2019-03-23 10:40:16.35,"The domestic dog is a member of the genus Canis, which forms part of the wolf-like canids, and is the most widely abundant terrestrial carnivore.",3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,ALBWW1QT4IPU2,145,spam,"bayes 1.0, "
d0b33af15a7043acaf09dbf0f86d5cf6,cscw19-1-description-label,2019-03-23 22:55:51.534,"In nearly every field one can imagine, and some that are just emerging, the importance of design has never been greater. In all areas of manu- facturing,.",3W5PY7V3UPENENM1CDWSYVJ9DFGJYQ,unreviewed,APHQB0WGRUJTB,154,spam,"bayes 1.0, "
e3ad5af46fed4204af4c51d6023c3df3,cscw19-1-description-label,2019-03-23 10:46:46.116,"Home appliances, also known as domestic appliances, are electrical machines which helps in household functions, such as cooking, cleaning or food preservation. ",3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A2P2SUJ6F18W1B,160,spam,"bayes 1.0, "
831a01f2d22d4578906efa5f2e984183,cscw19-1-image-label,2019-03-23 09:55:32.939,Plastic is material consisting of any of a wide range of synthetic or semi-synthetic organic compounds that are malleable and so can be molded into solid objects.,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,A3QMED18F7JJWE,162,spam,"bayes 1.0, "
dddc7029dc6d441fb7abeb9eedbcf038,cscw19-1-description-label,2019-03-23 22:51:44.575,All other products and services may be trademarks of their respective owners. ..... how to use the lab investigations in your AP Biology Course. The revised AP ...,3W5PY7V3UPENENM1CDWSYVJ9DFGJYQ,unreviewed,APHQB0WGRUJTB,163,spam,"bayes 1.0, Charseq"
d8e696e191db4bc0a3082189b641a5d9,cscw19-1-image-label,2019-03-23 10:47:17.225,"Copying is the duplication of information or an artifact based on an instance of that information or artifact, and not using the process that originally generated it. ",3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,ALBWW1QT4IPU2,167,spam,"bayes 0.9999999999999978, "
e0ff3d85fade4888860d1ec5a5098fd8,cscw19-1-image-label,2019-03-23 09:53:27.791,"In botany, a fruit is the seed-bearing structure in flowering plants formed from the ovary after flowering. Fruits are the means by which angiosperms disseminate seeds.",3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,A3QMED18F7JJWE,168,spam,"bayes 1.0, "
f86eb3fed4bc4e4ba92d444b98c4eebe,cscw19-1-image-label,2019-03-23 09:57:43.331,"A recipe is a set of instructions that describes how to prepare or make something, especially a culinary dish. It is also used in medicine or in information technology. ",3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,A3QMED18F7JJWE,169,spam,"bayes 1.0, sentencestructure"
9e9bf308b97943ae98ac21bd2f25b4c9,cscw19-1-image-label,2019-03-23 09:33:11.745,THE THOUGHT IS VERY VERY GOOD AND I APPRECIATE IT THIS IS VERY NEW AND THIS  IS BEST NO COMPLAINTS THE IDEA IS IMPROVED TO THE QUALITY AND THE QUALITY IS VERY VERY IMPORTANT,3ZUE82NE0A8SUF9NGJ7DKK3FRTOF8X,unreviewed,A2FCT2TWW60S1S,173,spam,"bayes 0.9999999999999991, Uppercase"
5b4f78521fd74827b432b7e31edbe8df,cscw19-1-description-label,2019-03-23 11:00:09.741,A house is a building that functions as a home. They can range from simple dwellings such as rudimentary huts of nomadic tribes and the improvised shacks in shantytowns to complex.,3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A2P2SUJ6F18W1B,180,spam,"bayes 1.0, sentencestructure"
8ff8d04ab10e465e9654060fc8977f49,cscw19-1-description-label,2019-03-23 10:52:22.711,Shopping is an activity in which a customer browses the available goods or services presented by one or more retailers with the potential intent to purchase a suitable selection of them. ,3JVP4ZJHDPZUMH6AMN0JU2APON4I04,unreviewed,A2P2SUJ6F18W1B,187,spam,"bayes 1.0, "
