ID,DESCRIPTION,STATUS,CREATED,WORKER_ID,CHALLENGE
562976788ed24045951a941547eba780,It can be used in sports jerseys. It can display important player statistics so that spectators can be better informed of the players.,usable,2019-07-25 03:12:07.843,A2Z70GL7HTFFQR,FABRIC_DISPLAY
d4558b81138541e2ab49dd59a30f33b5,It can be used in flags during festivals and events. The flags would be brighter and can change displays of patriotic images.,usable,2019-07-25 03:14:29.434,A2Z70GL7HTFFQR,FABRIC_DISPLAY
4e8c2da0ccf4406e841fce3f9d7561fa,It can be used on cleaning cloths. Once you wipe something down it can give you statistics of what you cleaned up with it.,usable,2019-07-25 03:15:17.59,A2Z70GL7HTFFQR,FABRIC_DISPLAY
9774a64bf539497fa04c7e01b27280aa,It can be used on gloves so that you can watch videos and images just like you would on a smartphone. You just open your palm and start watching videos.,usable,2019-07-25 03:16:48.218,A2Z70GL7HTFFQR,FABRIC_DISPLAY
f612d15c037244d1aefb5ade4ff519c4,You can turn your living room curtains into a projector. In this way you'll have a two in one technology saving you money.,usable,2019-07-25 03:17:46.301,A2Z70GL7HTFFQR,FABRIC_DISPLAY
55f0be55ee184986a4bdf0d050158de3,You can use it as part of a wallet. That way when you open up your wallet you can have a high quality image of your family.,usable,2019-07-25 03:19:26.03,A2Z70GL7HTFFQR,FABRIC_DISPLAY
e2acf8be8c2046528749d9c7a1a6621a,You can use it in a rug. That way you can set your living space as some nature scene. For example if you want to have your house look like winter you would put an image of a snow on the ground.,usable,2019-07-25 03:22:57.433,A2Z70GL7HTFFQR,FABRIC_DISPLAY
9da06830aeab438483e962ab1602f170,It could be used to advertise brands on clothing in resolutions that make them easily discernible.,usable,2019-07-25 16:53:39.898,A26NGLGGFTATVN,FABRIC_DISPLAY
ea77655775f74b2ba62011e57824053d,"You could change the design of your clothing depending on what kind of special event you're going to.  Creative artists can make custom logos and artwork that they sell to people for events like concerts or what-not, and the person can just change their attire for that special occasion rather than buying a whole new outfit.",usable,2019-07-25 16:55:40.032,A26NGLGGFTATVN,FABRIC_DISPLAY
7eb8c91117364db9911a6e3e3c7cc779,You could simulate a sunny day or a stormy day on your window curtains to add some ambiance to your rooms.,usable,2019-07-25 16:56:54.813,A26NGLGGFTATVN,FABRIC_DISPLAY
eec3946f94814177871e1ca06d2a4da7,"People could use it on clothing material to add a sort of pattern to the cloth so it could guide them on how to cut/stitch clothing, sort of a visual guide that makes it simple to tailor things.",usable,2019-07-25 16:58:19.52,A26NGLGGFTATVN,FABRIC_DISPLAY
10f3616e8f30421da57fc0d3f0f0ec63,it should be a robot with medical expertise,usable,2019-07-25 17:03:19.876,AWLT46A9EWTK8,FABRIC_DISPLAY
24f828cab5d24704aeb5afef5b4e81a9,"a kid friendly , easy to operate with the ability to design it to look like whatever you want",usable,2019-07-25 17:06:59.137,AWLT46A9EWTK8,FABRIC_DISPLAY
71b2f4d6629d40999b04f55aae91439e,should be a study tool for students  taking studying to the next level,usable,2019-07-25 17:10:50.907,AWLT46A9EWTK8,FABRIC_DISPLAY
4ed896b31417403b9ba604d41d2a9458,should be an easy device for doctors for diagnosing different illness fast and reliable,usable,2019-07-25 17:13:50.38,AWLT46A9EWTK8,FABRIC_DISPLAY
b4ba2e2a2733462db0c08b654a0a862b,This could be useful for shopping. Maybe you could see if an item you are looking at works well with clothes you already own while you are at the store. ,usable,2019-07-25 17:19:49.27,A3PIRKF57QSWMS,FABRIC_DISPLAY
c52db8eb74d64872af9bdd94c173c9d6,This would be great for interior design. You could see what a new carpet would look like in the house. You could see what a new pattern or color of curtains would look like on the windows.,usable,2019-07-25 17:20:47.656,A3PIRKF57QSWMS,FABRIC_DISPLAY
76550eba1bba47d99616c5fb08b558b2,This could be used in sports. For practice you could easily change out what color uniforms everyone was wearing then it would be easy to switch out the team members and put different people against each other. ,usable,2019-07-25 17:21:46.664,A3PIRKF57QSWMS,FABRIC_DISPLAY
3bad184f0aa54d1baebe141968f84fb8,This could be used for accessories such as shoes and headbands. Just touch the button and you have a new color of shoes to go with your outfit.,usable,2019-07-25 17:22:13.798,A3PIRKF57QSWMS,FABRIC_DISPLAY
7e810c8bd67b48f08cd9db5b2ec31dad,This could be used in schools or office environments to organize storage areas. Change out different colors of bins or inboxes for organization and color coordinated it for different needs. This could be especially useful for lower functioning children that work well with visual cues.,usable,2019-07-25 17:23:40.596,A3PIRKF57QSWMS,FABRIC_DISPLAY
314d39ff158746fc9b3479db73c7c776,This would be fun for something like a theater where you could change out the fabric on the seats to match the show throughout the performance. You could feel very immersed in different colors and images.,usable,2019-07-25 17:24:21.14,A3PIRKF57QSWMS,FABRIC_DISPLAY
c011f4d475f24a88af8e7c0a4ed372ea,"It could be used at amusement parks in different rides and attractions. Currently they use a lot of 3D and LED technology, it would be fun to add images to the walls, seats, floors, and ceilings as well.",usable,2019-07-25 17:25:03.747,A3PIRKF57QSWMS,FABRIC_DISPLAY
9069d01fcb494427bf14d75cd1d64781,It could be used for products to change out their looks for the season. I am imagining in a store the display shelves could be changed out easily for the seasons to make it more attractive in an easy way. ,usable,2019-07-25 17:28:03.573,A3PIRKF57QSWMS,FABRIC_DISPLAY
88772b046c394af5a2c6070e48149d0f,Maybe it could be used somehow in the garden for people that don't like to put effort into growing real plants. You could have fake flowers but change the look of them over time so the garden looks like different things are blooming. ,usable,2019-07-25 17:29:02.003,A3PIRKF57QSWMS,FABRIC_DISPLAY
0f12160a2af14193a94f6becc1d50fcb,It could be used as an interactive learning tool in schools or museums. Change out the display to see what different animals look like in different seasons for example. Have a model of an arctic fox or something like that and watch it change from white to red. ,usable,2019-07-25 17:29:58.328,A3PIRKF57QSWMS,FABRIC_DISPLAY
b4aefe73bae54c19aedbfb995c30afe2,"This could be used in a museum on a dinosaur to have different ways of what a dinosaurs skin might look like. It would be fun to have kids be able to put in their own ideas for colors, scale size, texture, and see what it might have looked like in real life. ",usable,2019-07-25 17:30:58.014,A3PIRKF57QSWMS,FABRIC_DISPLAY
1794f9460f6a460ca5876a2a1b1432f6,"This would be useful for people that like to change out artwork in their decor quite often. Instead of having a bunch of different pictures that get hung up throughout the year, just touch a button and the picture changes. Especially useful for people that really like to decorate for every holiday. ",usable,2019-07-25 17:32:18.54,A3PIRKF57QSWMS,FABRIC_DISPLAY
89d0139c370e45849dd27f827cf8c6f1,"This would be useful in an event venue. For each event you could easily color coordinate. For a wedding just touch a button and change out the wallpaper, carpeting, chair covers, to match their wedding colors. For a birthday or party change it out to match the theme of the event.",usable,2019-07-25 17:33:32.936,A3PIRKF57QSWMS,FABRIC_DISPLAY
492874b66f284a048e62dec410f41196,Theater screen,usable,2019-07-25 17:38:43.03,A35D31QHYQUF9V,FABRIC_DISPLAY
0821bc1a633f474ca20ac5e18435b12f,Phone Screen,usable,2019-07-25 17:38:48.559,A35D31QHYQUF9V,FABRIC_DISPLAY
e5475cb6f8fc40a598133cd7f9fbedaa,Wall display,usable,2019-07-25 17:38:55.832,A35D31QHYQUF9V,FABRIC_DISPLAY
9bf4c6a8dd944973a6c67e1eb6f88b73,Billboard,usable,2019-07-25 17:39:12.752,A35D31QHYQUF9V,FABRIC_DISPLAY
f34ff2d456054067bdc16cc000bcabff,Touchscreen wallpaper,usable,2019-07-25 17:42:09.516,A35D31QHYQUF9V,FABRIC_DISPLAY
e33d8cd12c2c4bffb68d86d8f47986d9,Color/theme changing quilt,usable,2019-07-25 17:42:29.838,A35D31QHYQUF9V,FABRIC_DISPLAY
b8ad6e52cea64ff5a74ae2cdbae690db,"Video quilts
",usable,2019-07-25 17:43:38.707,A35D31QHYQUF9V,FABRIC_DISPLAY
daf96318bed84faf86e0d0e6c24d04fa,Clothing with video displays,usable,2019-07-25 17:45:52.685,A35D31QHYQUF9V,FABRIC_DISPLAY
2e84dd772c814cb4a9c9c366bd71653d,"Useful for interior design, in which people can redesign their walls and other furniture to have different colors and designs.",usable,2019-07-25 17:45:59.839,ARE37A8I60U7S,FABRIC_DISPLAY
fb916d083bc745919eb23521a788e85c,"
Video wrapping paper",usable,2019-07-25 17:46:39.103,A35D31QHYQUF9V,FABRIC_DISPLAY
03838bc096724224aa2aaebbe263881b,"Used in place of dry erase boards, in which people can write with their fingers, allowing for cleaner notes without need for markers and erasers.",usable,2019-07-25 17:47:29.351,ARE37A8I60U7S,FABRIC_DISPLAY
b95d1a7ccf6a4da28dffc438ba61ae4c,"
Combine with sensors and project an image onto a mat to use as a gaming mat.",usable,2019-07-25 17:47:30.526,A35D31QHYQUF9V,FABRIC_DISPLAY
115fbf0f8d2c4fffa0d1fb976f8592ef,"Could be used for advertising at sports events, in which ad placements near the center of the arena could be used to change advertisements periodically throughout the game.",usable,2019-07-25 17:49:09.563,ARE37A8I60U7S,FABRIC_DISPLAY
b680aa52b3a640ebb10811d5f37a246b,"Could be useful for reminders posted in different rooms, in which a list of things to do can be uploaded with a computer or smartphone, and then displayed in corresponding rooms.",usable,2019-07-25 17:51:19.941,ARE37A8I60U7S,FABRIC_DISPLAY
8e7d1d42975141c0932960ce6270fb5b,"Used as a remote for TVs, in which the display is shown on the couch or other furniture, allowing users to change the channel, adjust volume, etc, without having to have a physical device.",usable,2019-07-25 17:53:50.039,ARE37A8I60U7S,FABRIC_DISPLAY
968a9fbf5a344268abe040785f8ff85b,"Could be used like an advertising board in local businesses, allowing users to post ads with their phone, and users to inquire about ads with their phones.",usable,2019-07-25 17:55:45.659,ARE37A8I60U7S,FABRIC_DISPLAY
a792533c7adf4c66b8ce139e33582c48,"Board game carpets in which users can recreate their favorite board games and play as a game piece. For example, it could be used for a life-sized version of Monopoly or Sorry!, as well as other games like Battleship.",usable,2019-07-25 17:58:37.856,ARE37A8I60U7S,FABRIC_DISPLAY
42114a6be412452fa3bc1f8439e60ce4,This technology would be great for any person or persons who work in high risk construction and depend on blueprints while working off of boom lifts at high heights. They would be able to easily turn on their fabric display in order to continue construction plans. ,usable,2019-07-25 17:59:48.336,A3E9A9O3CLMEW,FABRIC_DISPLAY
eb8b35e69c1b496fbce931d4ce124ced,"During time sensitive emergencies, hospital personnel would be able to treat and diagnosis a person if they were able to quickly pull up a patient profile with the touch of a penny sized connector. They would be able to view their medical records as well as treatment as they move them into the proper room. ",usable,2019-07-25 18:02:37.657,A3E9A9O3CLMEW,FABRIC_DISPLAY
5edc41bd5745400fa8eb5565d1651f93,"While commuting, a person could pull up traffic conditions ahead by viewing it on the seat of their vehicle. ",usable,2019-07-25 18:04:14.138,A3E9A9O3CLMEW,FABRIC_DISPLAY
52346005492d4b69a9ad22e20db29081,Ideal for a person who has no access to a phone or any means of communication who is staying in a hospital. The person could speak with friends and family right through their bedding without even having to move. ,usable,2019-07-25 18:06:09.772,A3E9A9O3CLMEW,FABRIC_DISPLAY
473fd70689f645e09d56ef718234ff73,Would be great for passengers of uber or taxi lifts. The passenger would be able to communicate and monitor their route while in progress right from the back of the seat. (given it is a fabric seat) ,usable,2019-07-25 18:08:22.11,A3E9A9O3CLMEW,FABRIC_DISPLAY
f647517255b44f55b9ad80f53af14b4f,"If you were shopping with another person, you could create a list that is fully generated on the back of their shirt. You would never lose your place, and would be able to check and revise your list as you completed your shopping trip. ",usable,2019-07-25 18:09:30.213,A3E9A9O3CLMEW,FABRIC_DISPLAY
59c9aa385c8f47d798d71bcb23c821b6,"If you were a college student who is part of an organized group or recruiting new members, existing members could illuminate an image on the back of their shirts that everyone on campus would be able to see. No more flyers, wasted paper, or people not knowing because they did not know about it. ",usable,2019-07-25 18:11:39.811,A3E9A9O3CLMEW,FABRIC_DISPLAY
97666cb93a4c4586b7044fa6dedc033b,It could be used to display images and video on clothing and sold as such.,usable,2019-07-25 21:59:56.465,A19R9046KFC12H,FABRIC_DISPLAY
e8b47ec687c64ecebe14d9955d1fc764,Clothing that could change colors and patterns and thus never go out of style,usable,2019-07-25 22:00:50.568,A20X14OMRL0YPZ,FABRIC_DISPLAY
d2f2a882e31c4143a23c437294a95a96,It could be used to sell curtains that can change color and pattern based on the time of day and mood.,usable,2019-07-25 22:01:11.662,A19R9046KFC12H,FABRIC_DISPLAY
d874598036f144f1a030b26cff6b4fc9,Place fabric on a wall and always be able to redecorate at a moment's  notice,usable,2019-07-25 22:01:22.198,A20X14OMRL0YPZ,FABRIC_DISPLAY
1f3b206be4644464bb2443838e5388b6,Use for spies to quickly change clothes and blend into a crowd,usable,2019-07-25 22:01:43.311,A20X14OMRL0YPZ,FABRIC_DISPLAY
c8308bb84e4d4721859485d341f5ad9d,It could be used as a cloaking device by adding high resolution cameras and displaying what is behind it so it will appear invisible.,usable,2019-07-25 22:02:06.947,A19R9046KFC12H,FABRIC_DISPLAY
84dc9432fcd3404baa939a5f90fa8d14,Use outside of a house to trick neighbors into thinking the house changes styles every day,usable,2019-07-25 22:02:11.646,A20X14OMRL0YPZ,FABRIC_DISPLAY
9f3d4eff053342a4a2e0dbfa6bff40a2,Use as a movie screen in a tent,usable,2019-07-25 22:02:35.808,A20X14OMRL0YPZ,FABRIC_DISPLAY
71141c0a4b6142418ebaaad17009b584,"It could be used as a prank device that you attach to someone's clothes and it shows them wearing a funny outfit, or what they might look like naked.",usable,2019-07-25 22:03:11.574,A19R9046KFC12H,FABRIC_DISPLAY
4def6a1a99c441288b3e41611d4a9edf,Use in amusement parks to create dazzling effects on rides,usable,2019-07-25 22:03:37.39,A20X14OMRL0YPZ,FABRIC_DISPLAY
5b76e9aa09274246a281b1363d5479d8,Use to cover a site under construction so that it is less of an eyesore,usable,2019-07-25 22:04:00.228,A20X14OMRL0YPZ,FABRIC_DISPLAY
ae77af1cc11847d5adc6c296739ed895,Create a toy for children that allows them to create their own touch patterns,usable,2019-07-25 22:04:30.036,A20X14OMRL0YPZ,FABRIC_DISPLAY
0f0decd6a34f42b1a29f78de3c52a9c0,You could sell it as a roll-able tv screen that can be placed on a wall.,usable,2019-07-25 22:06:35.281,A19R9046KFC12H,FABRIC_DISPLAY
725ae01310aa430bbb6f3a6aacd73403,"Change the color of your clothes after you spilled something on it. Like, if you got sauce on a white shirt, change the color to black until you can go home and wash it. ",usable,2019-07-25 22:07:08.106,A2R0YYUAWNT7UD,FABRIC_DISPLAY
b752c21c0af842eba973659b00340d37,Put in a blanket and sync with a heart rate monitor. The blanket changes colors and images based on the sleep stage the person is in so others know not to disturb them,usable,2019-07-25 22:07:10.578,A20X14OMRL0YPZ,FABRIC_DISPLAY
f6b8a7bec01246f6b902968abd8131b3,Sell them as bed sheets that the pattern change be changed by touch.,usable,2019-07-25 22:07:30.009,A19R9046KFC12H,FABRIC_DISPLAY
ed06a5c7a3b942b59027ba7b577006c6,"For those that enjoy seasonal flags, place a flag sized fabric on the pole and it'll automatically change based on the date",usable,2019-07-25 22:08:40.266,A20X14OMRL0YPZ,FABRIC_DISPLAY
73335167f8d84a5498dffc8529ee6948,"You can use it to prank someone. For instance, put the connector on someones bed, make sure the blanket is perfectly flat, and put a picture of a snake or a dead body or something on the display. ",usable,2019-07-25 22:08:46.992,A2R0YYUAWNT7UD,FABRIC_DISPLAY
cbd4af6f0e5d46dfb08e5264b1d13cfa,"For another prank, put the connector on a shower curtain and put a picture of a random person showering on it. ",usable,2019-07-25 22:09:17.134,A2R0YYUAWNT7UD,FABRIC_DISPLAY
7481732131dd4b9eb06ae4e0036759f7,"Take to kpop concerts and display your bias. If at a concert with multiple groups that you stan, change with touch to whoever is performing",usable,2019-07-25 22:09:18.337,A20X14OMRL0YPZ,FABRIC_DISPLAY
cd4c8593c1d847409244941f0d70d9d7,Could be used on hats to change the design by touch.,usable,2019-07-25 22:09:51.006,A19R9046KFC12H,FABRIC_DISPLAY
73f3bf7c31cf42d18a74721e4b963ef6,A cloak that reflects the weather or environment for better camouflage,usable,2019-07-25 22:09:52.434,A20X14OMRL0YPZ,FABRIC_DISPLAY
3e92992fa97644b0b16f83457566f255,"If you forgot to wear a certain kind of clothing for work, just change it with this technology. If you have to wear a white shirt, but wore black, just change it to a white shirt. ",usable,2019-07-25 22:09:57.896,A2R0YYUAWNT7UD,FABRIC_DISPLAY
83932f7ac9774e1fa05eb723240eca98,Gloves that can display texts and calls so you don't have to fish your phone out of your bag or look for it,usable,2019-07-25 22:10:37.479,A20X14OMRL0YPZ,FABRIC_DISPLAY
03163a4a78b2419aac2fe9862588e0c0,"Bracelets that display recent medical information and updated by doctors for those with chronic illnesses, impairments, or disabilities or allergies",usable,2019-07-25 22:11:26.516,A20X14OMRL0YPZ,FABRIC_DISPLAY
94e6209890a04baea240006f5086ed8b,Classroom posters that can be turned off during tests,usable,2019-07-25 22:11:51.31,A20X14OMRL0YPZ,FABRIC_DISPLAY
a5ed57acd8fd4108a34f2da81b87cfe7,"When you're in the bathroom, watch videos on the shower curtains. Like, if you're sitting on the toilet, just put the connector on the curtain and watch something like you're looking at a big TV.",usable,2019-07-25 22:11:51.527,A2R0YYUAWNT7UD,FABRIC_DISPLAY
ec293326969548e7b07e7de5699aeb99,Could be used by stage actors so that they can make quick costume changes instantly.,usable,2019-07-25 22:11:55.307,A19R9046KFC12H,FABRIC_DISPLAY
4d42050e9b984630bd484a8ed5c98300,Teddy bears that smile and wink to give you and your child nightmares (or greater interaction,usable,2019-07-25 22:12:28.247,A20X14OMRL0YPZ,FABRIC_DISPLAY
f045851ca94d49f7950b4dc74944a199,Prank someone by putting the connector on the back of their shirt and turn a funny picture on. Its the futuristic version of a 'kick me sign',usable,2019-07-25 22:12:54.423,A2R0YYUAWNT7UD,FABRIC_DISPLAY
1614a7ae6761476c81461c05dc33419a,Ineractable pocket map system that can zoom and display nearby terrain,usable,2019-07-25 22:13:29.909,A20X14OMRL0YPZ,FABRIC_DISPLAY
df84943005574327b8bead262211c645,It could be used for shirts that display moving patterns or videos or still pictures.,usable,2019-07-25 22:13:41.622,A2RQMEPIHW5BOS,FABRIC_DISPLAY
6a1f5ce251ce4eb08f867be43eaba3bc,"When you're in the car with a kid, put the connector on the back of your head rest or on the back of your seat and turn on a video for them to watch. ",usable,2019-07-25 22:14:16.424,A2R0YYUAWNT7UD,FABRIC_DISPLAY
4925c3736695475eaeea6db2850d74f0,It could be used to create a video-enabled touch-sensitive dance floor.,usable,2019-07-25 22:14:29.484,A2RQMEPIHW5BOS,FABRIC_DISPLAY
ae476c58f7014611a675c7bbd520d483,"A tablecloth for your desk that can be customized to display relevant info, time, date, notes, to do list.",usable,2019-07-25 22:14:41.384,A19R9046KFC12H,FABRIC_DISPLAY
ce8c3dc1a5a54d41a3ad94709678e060,It could be used for new sports. Information about the players could be displayed on the player using symbols and colors.,usable,2019-07-25 22:15:33.245,A2RQMEPIHW5BOS,FABRIC_DISPLAY
899b2ebca7d14d1bbdb060316cac26a3,"If you're clothes shopping online and aren't sure if a certain piece of clothing will look good on you, just download a picture of it and put the picture on your current piece of clothing to see what you;d look like wearing it. ",usable,2019-07-25 22:15:43.164,A2R0YYUAWNT7UD,FABRIC_DISPLAY
42e2a84e07634143a45325cbd249507a,It could be used on the backs of car seats to play videos and movies for passengers.,usable,2019-07-25 22:16:44.305,A2RQMEPIHW5BOS,FABRIC_DISPLAY
bc9c568bad814e809d45db306a9b3061,"If you don't like the weather, close your curtains and put a picture of your ideal weather on it. If you hate the Summer and wish it were snowing, close the curtains and make it so there's a snowstorm video on it. ",usable,2019-07-25 22:17:06.363,A2R0YYUAWNT7UD,FABRIC_DISPLAY
193b9ce0f52b45c5af11372411db5dbc,It could be used to help certain disabled people communicate how they're feeling and if they need something or someone.,usable,2019-07-25 22:17:39.105,A2RQMEPIHW5BOS,FABRIC_DISPLAY
12a9b3f4b98c4d73896d8450d22d330f,Could be used as fabric on shoes so that the design can be changed at any time.,usable,2019-07-25 22:18:16.25,A19R9046KFC12H,FABRIC_DISPLAY
94f76e023b0043f1a06151cb23bb920f,It could be used to make clothes that have a different print depending on the whim of the wearer.,usable,2019-07-25 22:18:52.691,A2RQMEPIHW5BOS,FABRIC_DISPLAY
22e372e77d274e029925b0599880b6c2,"Use it to have fun with your cats. They love to chase those laser pointers and other stuff like that, so if you have a carpeted floor, put a connector on it and put a video of mice running around on it. It would be funny to see the cats chasing them.",usable,2019-07-25 22:19:27.543,A2R0YYUAWNT7UD,FABRIC_DISPLAY
ce3b91879e7144979dde2d3cc8d856d4,It could make a beautiful and fascinating tablecloth.,usable,2019-07-25 22:20:13.237,A2RQMEPIHW5BOS,FABRIC_DISPLAY
75a98d5330e845c6866ea792a128023e,"If you're having people over but realize your couch has a stain or something, put a connector on it and change the color of the whole couch, or just the area where the stain is so it matches. ",usable,2019-07-25 22:20:27.451,A2R0YYUAWNT7UD,FABRIC_DISPLAY
a20aef4c93cd4d619b31e8e9c39a4883,It could be used in stores to preview customized clothing.,usable,2019-07-25 22:20:48.593,A2RQMEPIHW5BOS,FABRIC_DISPLAY
026575ae189c4cd0ba2e959027f4f68b,It could be used in picture frames to display different family photos or different artworks as the user wishes.,usable,2019-07-25 22:21:54.028,A2RQMEPIHW5BOS,FABRIC_DISPLAY
3d3594dc45b14fe98d71ecebfe0776d5,It could be used to display patient info in a hospital on the privacy curtain.,usable,2019-07-25 22:22:49.931,A2RQMEPIHW5BOS,FABRIC_DISPLAY
54ba471cc01e4d15b1256a02d0ab9e2c,"It could be used to create variable home decor. Wallpaper, photos, curtains, furniture, even the floor.",usable,2019-07-25 22:24:36.45,A2RQMEPIHW5BOS,FABRIC_DISPLAY
1840716dd7b842dc97c77e941317b288,It could be used to provide games to play while restaurant patrons wait for their meals.,usable,2019-07-25 22:26:15.252,A2RQMEPIHW5BOS,FABRIC_DISPLAY
32b44f3c3af14145bafc201a1020d1e0,It could be used to create dynamic store signs.,usable,2019-07-25 22:27:29.526,A2RQMEPIHW5BOS,FABRIC_DISPLAY
c02f02a5f8834de68fea8bee0f3e9d82,This has potential in the fashion industry. Imagine being able to display any image on your t - shirt or jacket.,usable,2019-07-25 22:50:03.382,A26LOVXF4QZZCO,FABRIC_DISPLAY
5f4f91459fe647d0ae302596c0e54bef,Temporary signs could be erected using roll-up fabric. This would be useful for road construction where putting up traditional signs is time consuming or expensive.,usable,2019-07-25 22:51:43.088,A26LOVXF4QZZCO,FABRIC_DISPLAY
e3e4039e23db4e62876980ab7ae5f921,Haunted houses could be amazing. Displaying images on hanging fabrics or curtains and not having to erect solid screens to display videos.,usable,2019-07-25 22:53:35.095,A26LOVXF4QZZCO,FABRIC_DISPLAY
4c1c35e191b545018bb404e61c6cb1fa,It would replace my phone. I could just see the display on my sleeve if I didn't want to take out my phone...or perhaps I don't even need a phone at all. I could just have my watch with a data plan and I would not need a physical display.,usable,2019-07-25 22:56:03.837,A26LOVXF4QZZCO,FABRIC_DISPLAY
1a03652bea6d4a0da69b72a3d4d39974,Fabric displays could replace all of our televisions and monitors. They would be cheaper and possibly more energy efficient. ,usable,2019-07-25 22:57:54.015,A26LOVXF4QZZCO,FABRIC_DISPLAY
b3a243a9a63a4b2499d5b40f939cfb69,"Groups of people could coordinate messages on their clothing for events like parties, demonstrations, concerts, etc. You could sell the app that designs the video/images and people would need the app to have the same displays on their clothing as the other people do. Think of the Opening of the Olympics, where the crowd is usually coordinated as part of the show.",usable,2019-07-25 23:00:31.621,A26LOVXF4QZZCO,FABRIC_DISPLAY
b014285ffd8b4f4abc243f20cc56d2d0,"Could I change the color of my furniture with it? Perhaps I could make my gray couch, tan or green or any other color.  ",usable,2019-07-25 23:02:10.271,A26LOVXF4QZZCO,FABRIC_DISPLAY
afa5e97cfadb45c7a6524a1b92629c6d,Night clubs/restaurants could display different messages or menus on tableclothes.,usable,2019-07-25 23:03:48.991,A26LOVXF4QZZCO,FABRIC_DISPLAY
2dacbfa2812f41c6a2aabd2586b4faaa,You could make incredibly large theater displays using fabric that could be easily taken down and moved.,usable,2019-07-26 00:36:22.685,AP4750DK7PU1B,FABRIC_DISPLAY
6db82c509d0340f783958246f32d5caa,Having it on your long sleeve shirt sleeves to be able to easily check things like the weather or important news updates.,usable,2019-07-26 00:37:53.898,AP4750DK7PU1B,FABRIC_DISPLAY
a2df2d22b9a945f0aefa1e70ed4c2c49,"If comfortable, you could have it throughout an entire garment and use the display to change colors/looks of the garment to whatever you wanted.",usable,2019-07-26 00:39:10.632,AP4750DK7PU1B,FABRIC_DISPLAY
ffe89a954e0e4ed8b308bd682a820a80,It could be put on runner's clothes so when they run at night it will display and be used as a safety measure.,usable,2019-07-26 00:40:30.831,AP4750DK7PU1B,FABRIC_DISPLAY
a989ec90d23e4bd99916d99e935acd5f,Small size fabrics could use it to act as a light and flexible display for convenience.,usable,2019-07-26 00:43:33.892,AP4750DK7PU1B,FABRIC_DISPLAY
0979f8db2dda415a9b1134825ee988b4,You could make new tabletop games that use displays instead of cards or a board,usable,2019-07-26 00:46:12.201,AP4750DK7PU1B,FABRIC_DISPLAY
ebbceef566e745f4a9aaa0ffd81a4b21,"If implemented with something that could measure your blood sugar levels, you could always have an accurate display that you can see and turn on/off any all times.",usable,2019-07-26 00:49:09.731,AP4750DK7PU1B,FABRIC_DISPLAY
6d670ed8c6b04c12b60faae365462168,The fabric could be used on furniture to give it any look you'd want and not have to spend a ton just for looks but only for quality then.,usable,2019-07-26 00:51:39.006,AP4750DK7PU1B,FABRIC_DISPLAY
9c1146d7a65d42e2928f37690f2e6981,The military could use it to get videos of areas where it is normally not allowed,unusable,2019-07-26 21:06:38.203,A2S75O867RJG0I,FABRIC_DISPLAY
b63d80504b7349f7b5145dba75b40960,Hikers could take photos without the need to lug a camera of other heavy equipment so they could explore remote parts of the world,unusable,2019-07-26 21:07:45.834,A2S75O867RJG0I,FABRIC_DISPLAY
4628926af0e64c5a9edf3c69a9ace370,We could have a court side views for sporting events ,unusable,2019-07-26 21:11:10.148,A2S75O867RJG0I,FABRIC_DISPLAY
cc6e934c71a74088ba4b6ee2e51cf842,Divers could use to get pictures of the ocean while diving if it was water proof.,unusable,2019-07-26 21:14:33.437,A2S75O867RJG0I,FABRIC_DISPLAY
5719e63bd58e4711a5245f9c3b67f33d,my shower courtain could be the new controler for my water tempertature and how fast high i want the water to trun from my shower.,usable,2019-07-26 21:32:04.138,A3NYUZFBZTCUFK,FABRIC_DISPLAY
953a6ebe6c1648edbb5b90f8f894768a,A backpad touch sensative fabric can help me stay cool on hot days. i just set up my fabric to my desired temperature instead of weating a towel with cold water and putting it on my back,usable,2019-07-26 21:33:19.109,A3NYUZFBZTCUFK,FABRIC_DISPLAY
43ea675d4e2547218bad091a3fd58b5c,A touch fabric as my carpet to help me keep my floor cooler than average when it is a hot day.,usable,2019-07-26 21:34:22.988,A3NYUZFBZTCUFK,FABRIC_DISPLAY
d9aed05dff154d978a07e1a5b72d1d8c,a touch sesative fabric that can be used in your living room to display fotos or different inspiration quotes.,usable,2019-07-26 21:35:31.211,A3NYUZFBZTCUFK,FABRIC_DISPLAY
d77e8cc870864294be26d61735e44f21,a touch sensative fabric that can be put on my car windows and help me toon out the sun light/heat.,usable,2019-07-26 21:36:32.407,A3NYUZFBZTCUFK,FABRIC_DISPLAY
c07fe1cce3c14799903a7e580cdf42a0,A touch sensative fabric that can display your favorite music videos to keep you motivated while you work out and also be used as a sweat rag.,usable,2019-07-26 21:39:15.7,A3NYUZFBZTCUFK,FABRIC_DISPLAY
39c9672c3750407294d230cdc31a117b,"a touch display fabric that can cange color. ( only available for snowboarding suits, scuba diver suits and other sports suits) no regular clothes.",usable,2019-07-26 21:40:32.163,A3NYUZFBZTCUFK,FABRIC_DISPLAY
3a87ba43b7e44e2887429da50effe3a6,a touch sensatice fabric you can display near your door to keep your pets or little children from running out the door ( specially for people who live in appartments),usable,2019-07-26 21:41:57.561,A3NYUZFBZTCUFK,FABRIC_DISPLAY
